ticker,date,group,setup_score,risk_score,signals,ret5_pct,ret20_pct,volume_ratio20,ret_1d,ret_5d,ret_20d
2495.TW,2025-02-11,theme,5,2,PULLBACK,-2.93,-5.85,2.98,-1.34,2.85,-3.02
2495.TW,2025-02-19,theme,5,0,PULLBACK,5.95,3.49,0.88,0.48,-1.77,-3.37
2495.TW,2025-02-20,theme,5,0,NONE,4.68,1.62,1.32,0.64,-3.67,-6.23
2495.TW,2025-02-21,theme,5,0,NONE,5.0,2.77,0.54,-0.95,-6.35,-8.25
2495.TW,2025-03-20,theme,5,0,PULLBACK,5.99,-3.37,1.24,-2.49,-4.32,-25.42
2495.TW,2025-03-31,theme,5,0,PULLBACK,-9.69,-11.53,1.55,5.17,-22.61,-5.36
2495.TW,2025-04-08,theme,6,0,PULLBACK,-19.57,-26.19,1.62,-9.82,6.47,7.59
2495.TW,2025-04-09,theme,6,2,PULLBACK,-22.61,-32.33,2.63,9.9,14.85,20.54
2495.TW,2025-04-14,theme,6,0,PULLBACK,-7.85,-19.37,1.78,4.15,-1.97,8.73
2495.TW,2025-04-15,theme,5,0,PULLBACK,6.47,-18.04,1.27,-2.73,-6.71,5.03
2495.TW,2025-04-16,theme,6,0,PULLBACK,14.85,-20.68,0.9,0.22,0.43,7.11
2495.TW,2025-04-17,theme,5,0,PULLBACK,4.73,-20.78,0.56,0.86,0.86,6.67
2495.TW,2025-04-18,theme,5,0,PULLBACK,6.11,-18.72,0.49,-4.26,1.49,3.84
2495.TW,2025-04-28,theme,6,0,PULLBACK,7.35,-16.32,0.97,9.96,-1.04,0.83
2495.TW,2025-04-30,theme,7,2,PULLBACK,6.01,-5.36,4.37,0.0,-1.42,-4.25
2495.TW,2025-05-02,theme,5,0,PULLBACK,5.33,-10.02,0.92,-5.47,-2.23,-6.88
2495.TW,2025-05-06,theme,5,0,PULLBACK,-1.04,-4.02,0.49,1.05,4.4,-1.68
2495.TW,2025-05-07,theme,5,0,PULLBACK,-9.06,7.59,0.51,1.04,3.94,-4.36
2495.TW,2025-05-08,theme,6,0,PULLBACK,-1.42,20.54,0.46,-0.82,2.05,-4.31
2495.TW,2025-05-09,theme,5,0,PULLBACK,-2.23,8.78,0.43,2.28,2.69,-4.55
2495.TW,2025-05-12,theme,6,0,PULLBACK,5.78,11.76,0.52,0.81,-1.42,-5.06
2495.TW,2025-05-13,theme,5,0,PULLBACK,4.4,8.73,0.94,0.6,-2.01,-8.63
2495.TW,2025-05-21,theme,8,1,PULLBACK,1.6,14.38,2.27,-1.57,-6.09,-12.77
2495.TW,2025-05-22,theme,7,2,PULLBACK,0.8,7.51,4.03,1.0,-5.59,-11.58
2495.TW,2025-05-23,theme,5,0,PULLBACK,2.02,7.89,0.95,-1.78,-9.09,-13.83
2495.TW,2025-05-26,theme,5,0,PULLBACK,2.05,4.41,0.5,-2.21,-8.05,-9.46
2495.TW,2025-05-28,theme,5,0,"BASE,PULLBACK",-6.09,-9.81,0.49,-1.05,-3.56,-5.02
2495.TW,2025-05-29,theme,5,0,"BASE,PULLBACK",-5.59,-4.25,0.57,-2.75,-1.48,-4.02
2495.TW,2025-06-04,theme,5,0,"BASE,PULLBACK",-3.5,-1.68,0.68,-1.71,-2.99,-4.69
2495.TW,2025-06-20,theme,6,2,PULLBACK,-0.89,-11.58,3.05,-1.58,2.48,4.06
2495.TW,2025-06-25,theme,5,0,"BASE,PULLBACK",-0.66,-7.0,0.42,0.44,-1.11,2.88
2495.TW,2025-06-26,theme,5,0,"BASE,PULLBACK",2.25,-5.02,0.57,0.0,-0.66,3.3
2495.TW,2025-06-27,theme,6,0,"BASE,PULLBACK",2.48,-4.02,0.64,-1.76,-2.86,1.21
2495.TW,2025-06-30,theme,6,0,"BASE,PULLBACK",2.29,-3.04,0.41,0.9,-0.22,2.78
2495.TW,2025-07-01,theme,6,0,"BASE,PULLBACK",0.0,-1.53,0.52,-0.67,-2.0,0.46
2495.TW,2025-07-02,theme,6,0,"BASE,PULLBACK",-1.11,-4.69,0.33,0.89,-0.45,1.61
2495.TW,2025-07-03,theme,6,0,"BASE,PULLBACK",-0.66,-2.17,0.49,-2.22,-2.22,-0.47
2495.TW,2025-07-04,theme,6,0,"BASE,PULLBACK",-2.86,-5.36,0.79,0.91,2.95,6.83
2495.TW,2025-07-07,theme,6,0,"BASE,PULLBACK",-0.22,-3.47,0.52,-0.9,0.9,6.11
2495.TW,2025-07-08,theme,6,0,"BASE,PULLBACK",-2.0,-5.97,0.54,0.91,2.49,6.59
2495.TW,2025-07-09,theme,6,0,"BASE,PULLBACK",-0.45,-2.2,0.49,-0.9,2.02,4.44
2495.TW,2025-07-10,theme,6,0,"BASE,PULLBACK",-2.22,-4.34,0.38,2.95,4.76,0.59
2495.TW,2025-07-11,theme,7,0,"BASE,PULLBACK",2.95,1.57,0.9,-1.1,1.54,-3.23
2495.TW,2025-07-14,theme,7,0,"BASE,PULLBACK",0.9,-0.22,0.43,0.67,4.01,-2.86
2495.TW,2025-07-15,theme,7,0,"BASE,PULLBACK",2.49,0.44,0.6,0.44,0.0,-3.27
2495.TW,2025-07-16,theme,7,0,"BASE,PULLBACK",2.02,-0.22,0.63,1.76,2.42,-3.69
2495.TW,2025-07-17,theme,8,0,PULLBACK,4.76,4.05,1.48,-0.22,1.52,-5.36
2495.TW,2025-07-18,theme,7,0,PULLBACK,1.54,4.06,1.29,1.3,-0.33,-4.24
2495.TW,2025-07-21,theme,10,1,PULLBACK,4.01,7.11,1.9,-3.21,-1.84,-5.24
2495.TW,2025-07-22,theme,9,0,PULLBACK,0.0,0.44,1.77,2.88,0.01,-4.44
2495.TW,2025-07-23,theme,6,0,PULLBACK,2.42,2.88,1.12,0.86,-2.33,-5.74
2495.TW,2025-07-24,theme,11,2,PULLBACK,1.52,3.3,3.61,-2.03,-4.29,-7.0
2495.TW,2025-07-25,theme,9,1,PULLBACK,-0.33,1.21,2.27,-0.23,2.53,-1.15
2495.TW,2025-07-28,theme,7,0,"BASE,PULLBACK",-1.84,2.78,0.59,-1.39,3.0,-1.39
2495.TW,2025-07-29,theme,5,0,PULLBACK,0.01,0.46,1.04,0.47,3.98,1.87
2495.TW,2025-07-30,theme,7,0,"BASE,PULLBACK",-2.33,1.61,0.73,-1.17,2.33,1.86
2495.TW,2025-07-31,theme,6,0,"BASE,PULLBACK",-4.29,-0.47,0.64,4.95,-1.18,1.65
2495.TW,2025-08-04,theme,9,0,PULLBACK,2.53,6.83,1.3,0.22,-6.74,-5.39
2495.TW,2025-08-05,theme,9,0,"BASE,PULLBACK",3.0,6.11,0.99,-0.45,-7.62,-6.28
2495.TW,2025-08-06,theme,9,0,"BASE,PULLBACK",3.98,6.59,0.42,-1.13,-6.98,-4.28
2495.TW,2025-08-07,theme,9,0,"BASE,PULLBACK",2.33,4.44,0.54,-4.56,-5.92,-1.59
2495.TW,2025-08-08,theme,8,2,PULLBACK,-1.18,0.59,3.6,-0.95,-1.43,2.39
2495.TW,2025-08-11,theme,5,0,PULLBACK,-6.74,-3.23,1.23,-0.72,0.48,3.86
2495.TW,2025-08-12,theme,5,0,"BASE,PULLBACK",-7.62,-2.86,0.58,0.24,1.46,2.91
2495.TW,2025-08-13,theme,5,0,"BASE,PULLBACK",-6.98,-3.27,0.79,0.0,-1.21,0.48
2495.TW,2025-08-14,theme,5,0,"BASE,PULLBACK",-5.92,-3.69,0.51,0.0,0.24,-2.66
2495.TW,2025-08-15,theme,5,0,"BASE,PULLBACK",-1.43,-5.36,0.83,0.97,-0.24,-1.69
2495.TW,2025-08-18,theme,5,0,"BASE,PULLBACK",0.48,-4.24,0.85,0.24,2.88,-3.12
2495.TW,2025-08-19,theme,5,0,"BASE,PULLBACK",1.46,-5.24,0.91,-2.39,2.15,6.22
2495.TW,2025-08-20,theme,5,0,"BASE,PULLBACK",-1.21,-4.44,0.94,1.47,6.62,5.39
2495.TW,2025-08-21,theme,5,0,"BASE,PULLBACK",0.24,-5.74,0.71,-0.48,5.56,5.31
2495.TW,2025-08-22,theme,5,0,"BASE,PULLBACK",-0.24,-7.0,0.59,4.13,4.61,5.83
2495.TW,2025-08-25,theme,11,1,"REBREAK,PULLBACK",2.88,-1.15,1.89,-0.47,-1.86,1.63
2495.TW,2025-08-26,theme,8,0,"BASE,PULLBACK",2.15,-1.39,0.71,1.87,-2.11,8.9
2495.TW,2025-08-27,theme,9,0,"BASE,PULLBACK",6.62,1.87,1.0,0.46,-2.3,3.45
2495.TW,2025-08-28,theme,8,0,PULLBACK,5.56,1.86,1.04,-1.37,-1.14,5.49
2495.TW,2025-08-29,theme,9,0,"BASE,PULLBACK",4.61,1.65,0.55,-2.32,-0.46,0.7
2495.TW,2025-09-01,theme,5,0,"BASE,PULLBACK",-1.86,-5.39,0.89,-0.71,2.38,5.94
2495.TW,2025-09-02,theme,5,0,"BASE,PULLBACK",-2.11,-6.28,0.55,1.67,1.44,3.83
2495.TW,2025-09-03,theme,6,0,"BASE,PULLBACK",-2.3,-4.28,0.42,1.65,-2.35,1.65
2495.TW,2025-09-04,theme,9,0,"BASE,PULLBACK",-1.14,-1.59,0.49,-0.69,-6.94,0.46
2495.TW,2025-09-05,theme,9,0,"BASE,PULLBACK",-0.46,2.39,0.72,0.47,-5.36,2.33
2495.TW,2025-09-08,theme,9,0,"BASE,PULLBACK",2.38,3.86,0.78,-1.62,-6.26,1.16
2495.TW,2025-09-09,theme,6,0,PULLBACK,1.44,2.91,1.08,-2.12,4.72,0.71
2495.TW,2025-09-10,theme,6,0,PULLBACK,-2.35,0.48,1.26,-3.13,3.61,7.23
2495.TW,2025-09-11,theme,7,2,PULLBACK,-6.94,-2.66,2.69,1.0,8.46,11.19
2495.TW,2025-09-15,theme,5,0,"BASE,PULLBACK",-6.26,-3.12,0.53,9.9,7.92,13.61
2495.TW,2025-09-16,theme,12,2,REBREAK,4.72,6.22,6.31,-3.15,4.73,5.41
2495.TW,2025-09-17,theme,10,2,PULLBACK,3.61,5.39,6.36,1.4,4.65,19.53
2495.TW,2025-09-18,theme,10,0,NONE,8.46,5.31,1.29,0.0,5.73,12.39
2495.TW,2025-09-19,theme,9,0,BASE,7.39,5.83,0.75,0.0,-0.46,12.61
2495.TW,2025-09-22,theme,9,0,BASE,7.92,1.63,0.73,6.65,2.29,11.01
2495.TW,2025-09-23,theme,10,3,TREND,4.73,8.9,5.04,-3.23,-6.67,5.59
2495.TW,2025-09-24,theme,10,0,NONE,4.65,3.45,1.75,2.44,-4.0,6.67
2495.TW,2025-09-25,theme,7,0,ACCEL,5.73,5.49,1.28,-5.86,-5.86,3.04
2495.TW,2025-09-26,theme,7,0,NONE,-0.46,0.7,1.27,2.76,1.15,7.14
2495.TW,2025-09-30,theme,7,0,NONE,2.29,5.94,0.76,-2.69,-2.24,3.14
2495.TW,2025-10-01,theme,7,0,NONE,-6.67,3.83,0.86,-0.46,-1.61,6.91
2495.TW,2025-10-02,theme,6,0,NONE,-4.0,1.65,0.85,0.46,3.01,5.56
2495.TW,2025-10-03,theme,7,0,NONE,-5.86,0.46,0.46,1.15,3.0,3.69
2495.TW,2025-10-07,theme,7,0,NONE,1.15,2.33,0.96,-0.68,5.01,4.78
2495.TW,2025-10-08,theme,7,0,NONE,-2.24,1.16,0.41,-2.06,5.28,10.78
2495.TW,2025-10-13,theme,7,0,NONE,3.01,7.23,0.94,0.45,15.51,18.65
2495.TW,2025-10-14,theme,11,0,TREND,3.0,11.19,1.66,3.13,9.62,18.34
2495.TW,2025-10-15,theme,10,0,TREND,5.01,13.55,0.82,-0.43,6.51,18.44
2495.TW,2025-10-16,theme,11,0,TREND,5.28,13.61,0.81,1.96,5.45,13.73
2495.TW,2025-10-17,theme,9,0,NONE,9.6,5.41,1.23,9.83,4.91,14.53
2495.TW,2025-10-20,theme,12,4,"TREND,ACCEL",15.51,19.53,4.75,-4.67,-6.61,9.53
2495.TW,2025-10-21,theme,12,4,"TREND,ACCEL",9.62,12.39,2.95,0.2,-3.06,4.9
2495.TW,2025-10-22,theme,9,2,TREND,6.51,12.61,0.89,-1.43,-5.3,11.0
2495.TW,2025-10-23,theme,8,0,TREND,5.45,11.01,0.74,1.45,-4.96,9.09
2495.TW,2025-10-27,theme,7,1,NONE,4.91,5.59,0.66,-2.24,-5.5,8.55
2495.TW,2025-10-28,theme,6,0,NONE,-6.61,6.67,0.58,-1.04,-5.0,10.21
2495.TW,2025-10-29,theme,6,0,NONE,-3.06,3.04,0.47,-2.11,-5.26,10.95
2495.TW,2025-10-30,theme,6,0,NONE,-5.3,7.14,0.54,-1.08,-1.08,24.09
2495.TW,2025-10-31,theme,5,0,NONE,-4.96,3.14,0.35,0.87,5.0,21.74
2495.TW,2025-11-03,theme,6,0,NONE,-5.5,6.91,0.31,-1.72,7.76,15.52
2495.TW,2025-11-04,theme,6,0,NONE,-5.0,5.56,0.39,-1.32,15.79,15.57
2495.TW,2025-11-05,theme,6,0,NONE,-5.26,3.69,0.31,2.22,17.56,17.78
2495.TW,2025-11-06,theme,5,0,NONE,-1.08,4.78,0.38,5.0,18.7,14.13
2495.TW,2025-11-07,theme,11,1,"REBREAK,TREND",5.0,10.78,1.95,3.52,8.07,8.07
2495.TW,2025-11-10,theme,11,2,TREND,7.76,17.1,2.14,5.6,7.2,7.0
2495.TW,2025-11-11,theme,11,4,"TREND,ACCEL",15.79,18.65,3.91,0.19,6.63,4.36
2495.TW,2025-11-12,theme,11,4,"TREND,ACCEL",17.56,18.34,3.16,3.21,-2.84,8.13
2495.TW,2025-11-14,theme,9,1,"TREND,ACCEL",8.07,13.73,1.42,2.68,1.15,10.92
2495.TW,2025-11-17,theme,10,3,"TREND,ACCEL",7.2,14.53,2.46,5.04,-0.56,5.97
2495.TW,2025-11-18,theme,9,4,"TREND,ACCEL",6.63,9.53,3.18,-8.7,-6.04,0.89
2495.TW,2025-11-19,theme,6,0,ACCEL,-2.84,4.9,1.48,6.03,2.53,11.48
2495.TW,2025-11-20,theme,8,2,"TREND,ACCEL",-0.18,11.0,1.66,-3.12,5.87,11.93
2495.TW,2025-11-21,theme,6,0,TREND,1.15,9.09,0.95,0.95,6.06,11.55
2495.TW,2025-11-24,theme,6,0,TREND,-0.56,8.55,1.3,-0.75,0.56,14.07
2495.TW,2025-11-25,theme,6,0,TREND,-6.04,10.21,0.75,-0.38,-0.38,17.39
2495.TW,2025-11-26,theme,6,0,TREND,2.53,10.95,0.42,9.49,0.57,19.17
2495.TW,2025-11-27,theme,11,3,"SURGE,TREND",5.87,24.09,2.06,-2.95,-9.01,10.05
2495.TW,2025-11-28,theme,8,2,TREND,6.06,21.74,1.21,-4.29,-6.79,11.43
2495.TW,2025-12-01,theme,7,0,TREND,0.56,15.52,0.56,-1.68,-0.19,22.01
2495.TW,2025-12-02,theme,7,0,TREND,-0.38,15.57,0.31,0.57,4.55,25.43
2495.TW,2025-12-03,theme,7,0,TREND,0.57,17.78,0.29,-0.94,7.92,23.21
2495.TW,2025-12-04,theme,5,0,NONE,-9.01,14.13,0.22,-0.57,8.57,16.76
2495.TW,2025-12-09,theme,6,1,NONE,4.55,4.36,1.06,3.81,3.09,19.78
2495.TW,2025-12-10,theme,10,2,TREND,7.92,8.13,2.02,-0.35,0.17,11.89
2495.TW,2025-12-11,theme,7,1,NONE,8.57,4.4,1.14,1.58,7.02,14.04
2495.TW,2025-12-12,theme,8,1,TREND,10.92,10.92,1.16,-1.9,1.73,9.15
2495.TW,2025-12-15,theme,7,1,NONE,6.17,5.97,0.87,0.0,7.04,11.27
2495.TW,2025-12-16,theme,6,1,NONE,3.09,0.89,0.67,0.88,9.33,11.09
2495.TW,2025-12-17,theme,8,2,TREND,0.17,11.48,2.07,6.46,9.6,7.16
2495.TW,2025-12-18,theme,9,4,"TREND,ACCEL",7.02,11.93,2.75,-3.44,4.1,10.66
2495.TW,2025-12-19,theme,6,1,"TREND,ACCEL",1.73,11.55,1.43,3.23,5.94,14.09
2495.TW,2025-12-22,theme,7,2,TREND,7.04,14.07,1.01,2.14,7.57,7.57
2495.TW,2025-12-23,theme,11,2,"TREND,ACCEL",9.33,17.39,1.68,1.13,6.44,11.76
2495.TW,2025-12-24,theme,9,2,TREND,9.6,19.17,0.97,1.11,3.98,7.8
2495.TW,2025-12-26,theme,7,2,TREND,4.1,10.05,1.23,-1.73,-3.46,10.71
2495.TW,2025-12-29,theme,6,2,TREND,5.94,11.43,1.13,4.81,-2.88,12.98
2495.TW,2025-12-30,theme,7,2,TREND,7.57,22.01,1.14,1.07,1.83,10.09
2495.TW,2025-12-31,theme,11,2,"SURGE,TREND,ACCEL",6.44,25.43,1.69,-1.21,-0.15,9.08
2495.TW,2026-01-02,theme,7,2,TREND,3.98,23.21,0.73,-6.13,-1.99,7.2
2495.TW,2026-01-05,theme,7,0,TREND,-3.46,16.76,0.75,-1.14,6.04,7.18
2495.TW,2026-01-06,theme,7,0,TREND,-2.88,16.09,0.41,9.9,4.29,7.43
2495.TW,2026-01-07,theme,10,2,"SURGE,TREND",1.83,24.49,1.73,-0.9,-5.11,-1.8
2495.TW,2026-01-08,theme,9,1,TREND,-0.15,19.78,1.68,-3.03,-4.39,-3.79
2495.TW,2026-01-09,theme,6,1,TREND,-1.99,11.89,0.53,1.56,-4.06,-3.75
2495.TW,2026-01-12,theme,8,1,TREND,6.04,14.04,0.57,-2.77,3.85,-6.0
2495.TW,2026-01-13,theme,7,0,TREND,4.29,9.15,0.41,0.0,6.33,-4.91
2495.TW,2026-01-14,theme,6,0,TREND,-5.11,11.27,0.3,-0.16,3.48,0.0
2495.TW,2026-01-15,theme,6,0,TREND,-4.39,11.09,0.4,-2.69,9.98,3.01
2495.TW,2026-01-19,theme,9,1,"REBREAK,TREND",3.85,10.66,1.52,-0.44,4.15,-5.63
2495.TW,2026-01-20,theme,8,1,TREND,6.33,14.09,1.3,-2.68,4.91,-3.87
2495.TW,2026-01-21,theme,6,1,NONE,3.48,7.57,0.76,6.12,10.09,-3.52
2495.TW,2026-01-22,theme,10,2,"TREND,ACCEL",9.98,11.76,2.24,-2.45,3.89,-11.82
2495.TW,2026-01-23,theme,6,1,NONE,10.26,7.8,1.04,3.84,3.4,-15.07
2495.TW,2026-01-26,theme,7,2,TREND,4.15,10.71,0.79,0.28,-6.54,-13.8
2495.TW,2026-01-27,theme,8,1,TREND,4.91,12.98,1.49,2.13,-7.66,-13.19
2495.TW,2026-01-28,theme,8,2,"TREND,ACCEL",10.09,10.09,1.41,0.14,-9.17,-18.89
2495.TW,2026-01-29,theme,8,2,"TREND,ACCEL",3.89,9.08,1.61,-2.91,-11.93,-16.37
2495.TW,2026-01-30,theme,5,1,NONE,3.4,7.2,0.89,-6.14,-12.0,-14.0
2495.TW,2026-02-24,theme,5,0,NONE,6.33,6.68,0.28,-2.75,-12.21,11.91
2495.TW,2026-02-25,theme,5,0,NONE,4.26,-5.63,0.38,1.41,-4.87,8.95
2495.TW,2026-02-26,theme,5,0,NONE,7.49,-3.87,0.33,-2.32,-5.26,7.89
2399.TW,2022-04-27,theme,6,1,PULLBACK,-11.99,-18.08,1.98,0.54,4.9,-3.54
2399.TW,2022-05-05,theme,5,0,PULLBACK,4.9,-11.49,0.58,-6.75,-13.25,-5.71
2399.TW,2022-05-06,theme,6,1,PULLBACK,-2.71,-14.52,2.41,-3.34,-4.18,1.11
2399.TW,2022-05-18,theme,5,0,PULLBACK,5.85,-12.98,0.74,-1.38,-2.21,-8.84
2399.TW,2022-05-19,theme,5,0,PULLBACK,6.89,-14.39,0.47,0.56,-0.84,-10.64
2399.TW,2022-05-20,theme,5,0,PULLBACK,4.36,-13.29,0.31,-0.28,-0.84,-16.71
2399.TW,2022-05-30,theme,5,0,PULLBACK,2.23,-3.17,1.25,-0.27,-0.82,-14.48
2399.TW,2022-05-31,theme,6,0,PULLBACK,4.29,-2.93,0.45,0.0,-1.1,-14.79
2399.TW,2022-06-01,theme,5,0,PULLBACK,3.11,-3.44,0.68,-0.55,-0.55,-18.9
2399.TW,2022-06-02,theme,6,0,PULLBACK,2.54,-5.71,1.4,0.0,-1.1,-25.62
2399.TW,2022-06-06,theme,7,0,"BASE,PULLBACK",1.97,1.11,0.35,0.0,-5.23,-22.59
2399.TW,2022-06-07,theme,7,0,"BASE,PULLBACK",-0.82,4.61,0.39,-0.55,-7.44,-19.83
2399.TW,2022-06-08,theme,7,0,"BASE,PULLBACK",-1.1,2.85,0.55,0.55,-6.93,-21.88
2399.TW,2022-06-09,theme,7,0,"BASE,PULLBACK",-0.55,6.14,0.46,-1.1,-9.09,-20.66
2399.TW,2022-06-10,theme,7,0,"BASE,PULLBACK",-1.1,7.49,0.48,-4.18,-11.14,-16.99
2399.TW,2022-06-13,theme,8,0,PULLBACK,-5.23,0.0,1.63,-2.33,-13.08,-13.95
2399.TW,2022-06-14,theme,7,2,PULLBACK,-7.44,-4.27,2.74,0.0,-5.36,-16.67
2399.TW,2022-06-15,theme,5,0,"BASE,PULLBACK",-6.93,-5.88,0.92,-1.79,-9.82,-13.69
2399.TW,2022-06-17,theme,6,1,PULLBACK,-11.14,-10.64,1.86,-6.27,-4.39,-7.52
2399.TW,2022-06-20,theme,6,1,PULLBACK,-13.08,-16.71,2.39,6.35,6.69,1.0
2399.TW,2022-06-21,theme,6,0,PULLBACK,-5.36,-11.17,1.58,-4.72,-1.57,4.4
2399.TW,2022-06-27,theme,5,0,PULLBACK,6.69,-10.39,1.23,-1.88,-11.91,3.13
2399.TW,2022-07-01,theme,6,1,PULLBACK,-11.48,-25.62,2.47,4.07,10.37,10.37
2399.TW,2022-07-04,theme,6,0,PULLBACK,-11.91,-22.59,1.57,3.56,5.34,8.19
2399.TW,2022-07-08,theme,6,0,PULLBACK,10.37,-16.99,0.82,-0.67,-1.01,-1.01
2399.TW,2022-07-11,theme,5,0,PULLBACK,5.34,-13.95,0.32,-5.41,2.03,2.36
2399.TW,2022-07-18,theme,5,0,PULLBACK,2.03,1.0,0.83,9.93,8.94,5.96
2399.TW,2022-07-20,theme,9,3,"ACCEL,PULLBACK",15.17,10.23,7.95,-1.5,-6.89,-2.4
2399.TW,2022-07-21,theme,6,1,"ACCEL,PULLBACK",11.53,8.94,1.43,0.3,-10.03,-0.58
2399.TW,2022-07-22,theme,6,1,PULLBACK,11.86,8.2,0.95,-0.3,-9.7,-1.21
2399.TW,2022-07-25,theme,6,1,PULLBACK,8.94,3.13,0.69,-6.38,-7.6,-2.22
2399.TW,2022-07-26,theme,5,0,PULLBACK,-7.23,-1.6,1.34,0.97,-3.9,1.99
2399.TW,2022-07-28,theme,6,2,PULLBACK,-10.03,0.0,2.67,0.68,-2.36,9.77
2399.TW,2022-07-29,theme,7,2,PULLBACK,-9.7,10.37,6.52,2.01,-1.01,9.4
2399.TW,2022-08-10,theme,5,0,PULLBACK,4.44,5.52,0.31,0.65,6.54,-1.93
2399.TW,2022-08-11,theme,5,0,PULLBACK,6.57,4.41,0.47,1.3,6.19,-1.52
2399.TW,2022-08-12,theme,6,0,PULLBACK,5.76,5.76,0.62,2.56,4.49,-1.74
2399.TW,2022-08-15,theme,8,0,PULLBACK,5.61,5.96,0.75,-1.25,0.53,-1.16
2399.TW,2022-08-16,theme,6,0,PULLBACK,4.64,-4.82,0.55,3.16,-0.59,-0.59
2399.TW,2022-08-17,theme,7,0,PULLBACK,6.54,-2.4,1.21,0.33,-2.98,-3.97
2399.TW,2022-08-18,theme,7,0,PULLBACK,6.19,-0.58,0.55,-0.33,-0.66,-5.61
2399.TW,2022-08-19,theme,8,0,PULLBACK,4.49,-1.21,0.42,-1.32,0.0,-6.95
2399.TW,2022-08-22,theme,8,0,"BASE,PULLBACK",0.53,-2.22,0.24,-2.35,-2.01,-5.37
2399.TW,2022-08-23,theme,6,0,"BASE,PULLBACK",-0.59,1.99,0.33,0.69,3.09,-5.15
2399.TW,2022-08-24,theme,8,0,"BASE,PULLBACK",-2.98,1.7,0.21,2.73,3.41,-6.83
2399.TW,2022-08-25,theme,7,0,PULLBACK,-0.66,9.77,0.45,0.33,-1.33,-11.63
2399.TW,2022-08-26,theme,7,0,PULLBACK,0.0,9.4,0.64,-3.31,-1.32,-19.87
2399.TW,2022-08-29,theme,8,0,"BASE,PULLBACK",-2.01,3.69,0.55,2.74,-1.03,-14.38
2399.TW,2022-08-30,theme,9,0,"BASE,TREND,PULLBACK",3.09,9.41,0.56,1.0,-6.67,-22.67
2399.TW,2022-08-31,theme,9,0,"TREND,PULLBACK",3.41,11.63,0.67,-1.98,-8.25,-19.8
2399.TW,2022-09-01,theme,10,0,"BASE,TREND,PULLBACK",-1.33,10.94,0.58,0.34,-5.39,-17.51
2399.TW,2022-09-02,theme,9,0,"BASE,TREND,PULLBACK",-1.32,9.04,0.45,-3.02,-4.7,-18.46
2399.TW,2022-09-05,theme,8,0,"BASE,PULLBACK",-1.03,2.96,0.68,-3.11,1.38,-13.84
2399.TW,2022-09-06,theme,6,0,"BASE,PULLBACK",-6.67,0.08,0.91,-0.71,3.93,-11.79
2399.TW,2022-09-07,theme,5,0,"BASE,PULLBACK",-8.25,-1.93,0.67,1.08,4.32,-9.71
2399.TW,2022-09-08,theme,5,0,"BASE,PULLBACK",-5.39,-1.52,0.47,1.07,1.78,-11.39
2399.TW,2022-09-13,theme,8,0,PULLBACK,1.38,-1.16,1.22,-0.68,-3.75,-18.77
2399.TW,2022-09-14,theme,8,0,"BASE,PULLBACK",3.93,-0.59,0.46,-0.34,-5.15,-23.02
2399.TW,2022-09-15,theme,9,0,"BASE,PULLBACK",4.32,-3.97,0.47,-1.38,-5.86,-18.62
2399.TW,2022-09-16,theme,7,0,"BASE,PULLBACK",1.78,-5.61,0.51,-1.75,-6.99,-18.18
2399.TW,2022-09-19,theme,5,0,"BASE,PULLBACK",-1.06,-6.95,0.76,0.36,-13.88,-15.66
2399.TW,2022-09-20,theme,5,0,"BASE,PULLBACK",-3.75,-5.37,0.5,-2.13,-11.35,-7.8
2399.TW,2022-09-21,theme,5,0,"BASE,PULLBACK",-5.15,-5.15,0.79,-1.09,-15.94,-11.23
2399.TW,2022-09-22,theme,5,0,"BASE,PULLBACK",-5.86,-6.83,0.75,-2.56,-10.99,-13.19
2399.TW,2022-09-23,theme,5,0,"BASE,PULLBACK",-6.99,-11.63,0.86,-9.02,-7.89,-10.15
2399.TW,2022-09-26,theme,6,1,PULLBACK,-13.88,-19.87,2.39,3.31,0.41,-0.41
2399.TW,2022-09-27,theme,6,2,PULLBACK,-11.35,-14.38,6.16,-7.2,-0.4,3.2
2399.TW,2022-09-28,theme,6,0,PULLBACK,-15.94,-22.67,1.78,4.74,6.47,14.66
2399.TW,2022-10-05,theme,5,0,PULLBACK,6.47,-11.79,0.56,1.62,-9.31,6.48
2399.TW,2022-10-18,theme,6,0,PULLBACK,0.42,-15.66,1.5,9.7,1.69,16.46
2399.TW,2022-10-19,theme,9,2,"ACCEL,PULLBACK",9.24,-7.8,5.8,-5.77,-0.77,8.08
2399.TW,2022-10-20,theme,8,2,"ACCEL,PULLBACK",9.38,-11.23,4.36,-3.27,8.57,15.92
2399.TW,2022-10-26,theme,7,2,PULLBACK,-0.77,3.2,4.93,3.1,0.39,7.75
2399.TW,2022-10-27,theme,11,3,"ACCEL,PULLBACK",8.57,14.66,5.26,-3.38,-1.13,5.26
2399.TW,2022-10-28,theme,7,0,PULLBACK,8.44,5.76,0.93,-0.39,1.95,8.17
2399.TW,2022-10-31,theme,6,0,PULLBACK,7.11,4.49,0.81,0.39,12.5,8.2
2399.TW,2022-11-01,theme,6,0,PULLBACK,6.64,5.76,0.36,0.78,9.73,7.78
2399.TW,2022-11-02,theme,5,0,PULLBACK,0.39,4.02,0.51,1.54,11.58,9.27
